N,P,K,temperature,humidity,ph,rainfall,label
1.177172218564532,-0.4355194237490109,-0.5954033064439193,-0.3407535562218033,-0.6286975118983129,-0.7449152313909738,-0.011528817535074844,11
0.6623918246156542,-0.13229050665051603,-0.6546492029360473,-0.8060096595311959,0.0012256128901040196,-0.7123849787023581,-0.017805925045892207,11
0.7436729394496875,-0.16261339836036554,-0.5164087777877486,-0.49905107077795197,-0.37635458234663,-1.138372960346833,-0.6011171241568719,11
0.9875162839517876,0.019323951898731394,-0.5559060421158339,0.00016391352487435778,-0.3598855882393792,0.13820551164484451,0.09767282217597396,11
0.9875162839517876,-0.5568109905884088,-0.4571628812956205,-0.8238803371637012,-0.3737686852380535,-0.37663240985106505,-0.6838389376929206,11
0.33726736527952084,-0.31422785690961297,-0.5756546742798766,-1.4020620694146744,-0.7165944695914834,0.22284156924812526,-0.22705252250486477,11
0.9062351691177543,0.11029262702827985,-0.4571628812956205,-0.6086082570169024,-0.15675652685003763,0.025279488368963564,-0.7107900219894553,11
0.3643610702241986,-0.5568109905884088,-0.49666014562370586,-0.5127526831210681,-0.4307096643940004,-1.0198475224312304,-0.7357277608512764,11
0.25598625044548745,-0.22325918178006451,-0.5164087777877486,-0.14273255676594238,-0.26360830365731447,0.20151458518982346,-0.282711683449319,11
1.285547038343243,-0.2839049651997635,-0.5361574099517913,0.030716898710703048,0.11713751483555428,0.07107868164992412,0.0733364370469563,11
0.6623918246156542,0.07996973531843037,-0.5954033064439193,-1.2281692091546077,-0.4099184533864545,-0.9993703800462378,-0.7737007350047362,11
0.9604225790071098,0.04964684360858089,-0.5361574099517913,-0.8048598446653591,-0.5319947002965358,0.43224085935411033,0.114437719240763,11
1.285547038343243,-0.5568109905884088,-0.5954033064439193,-0.3592588843327681,0.15038389861017895,-0.2800377645770209,-0.21294190153937567,11
0.6894855295603319,0.11029262702827985,-0.5954033064439193,-1.3107838018252491,0.13676549211389585,-0.4869123745193002,-0.16745858128514932,11
1.3126407432879208,0.07996973531843037,-0.6151519386079619,-0.2978020170235451,0.07409864946852808,-0.3039045316386932,-0.589453172704683,11
0.25598625044548745,-0.2839049651997635,-0.49666014562370586,-0.16227561696569823,-0.06452346693123594,-0.9652844999774208,-0.4865705433606076,11
0.6352981196709764,-0.16261339836036554,-0.6151519386079619,-0.7870695230142611,-0.503357775953627,-0.05022682898930264,-0.6232608179742949,11
1.041703693841143,0.20126130215782834,-0.6151519386079619,-0.04755589126060067,-0.6411646157031801,-0.6274895027522728,-0.03209020010744617,11
0.4998295949475875,-0.07164472323081707,-0.49666014562370586,-0.6713671298376059,0.06167681415142984,0.4292774420857835,0.05746853690247564,11
1.2313596284538875,-0.22325918178006451,-0.5164087777877486,-0.9941741616366632,-0.11143899320242849,0.03936144405440792,-0.6764791216684197,11
0.2830799553901652,0.20126130215782834,-0.6546492029360473,-0.1464101372113569,-0.12306601887570008,-0.26353812548433625,-0.22209281564684916,11
0.6352981196709764,0.14061551873812933,-0.5954033064439193,-1.1019958692410565,-0.6795399997395583,0.33320748802046735,0.10119928751957238,11
0.6352981196709764,-0.31422785690961297,-0.49666014562370586,0.06644588680677593,-0.43088478787644285,-0.18642030566712722,-0.07068486618218087,11
0.33726736527952084,-0.31422785690961297,-0.6151519386079619,-1.2498217318887208,-0.2700632745417603,0.4368369445105465,-0.5850141089117513,11
1.3126407432879208,-0.5264880988785593,-0.5559060421158339,-0.9948301963941397,-0.2756641732479899,0.26055274213637414,-0.45713351273239294,11
0.7165792345050097,-0.5264880988785593,-0.49666014562370586,-0.17818293887618522,-0.6625490572098638,0.23165432562481755,-0.2731784860174451,11
0.9875162839517876,0.20126130215782834,-0.49666014562370586,-1.05540149855697,-0.34004425981713293,-0.03929900689486842,-0.7454630656413841,11
0.25598625044548745,-0.4658423154588604,-0.6151519386079619,-1.4215852386399512,-0.32553384011001235,0.006457350204270191,-0.49231212407432173,11
1.177172218564532,0.019323951898731394,-0.6151519386079619,-0.4394901886379626,-0.4374687305074428,-0.7726309053171417,0.07018100214012343,11
1.2042659235092097,-0.4658423154588604,-0.5164087777877486,-1.1391088622551184,-0.45989905998600394,-0.9548972072998382,-0.04904334962869068,11
0.9062351691177543,-0.2839049651997635,-0.5361574099517913,-0.7401279214947571,-0.43000300075598225,-0.8000398259139925,0.06924152161055493,11
0.7165792345050097,0.14061551873812933,-0.5756546742798766,-0.5551775519809715,-0.6727282150348088,-0.8760191519071117,-0.03400392263412709,11
0.41854848011355417,-0.2839049651997635,-0.5559060421158339,-1.291450999299614,-0.11046412718483466,0.3496174561027547,-0.4138342880614258,11
0.33726736527952084,-0.5568109905884088,-0.6349005707720046,-0.7089313358795888,-0.27523017630112356,-0.2546811319778319,-0.35909605321274685,11
0.7707666443943653,-0.253582073489914,-0.5559060421158339,-0.35767842888183077,-0.5497343222987207,-0.9748106904098975,-0.2457226992456573,11
0.5811107097816208,0.20126130215782834,-0.4571628812956205,-1.400691277081421,-0.11025577811852671,-0.8995344050927413,-0.2795715859935555,11
0.44564218505823194,-0.07164472323081707,-0.47691151345966315,-0.41742701900729673,-0.4565179125080643,-1.1441617239633233,-0.7040697048574719,11
0.9604225790071098,-0.5264880988785593,-0.47691151345966315,0.18441522688851708,0.06335006975790362,-0.8816817978949073,-0.5483083678795314,11
0.6894855295603319,-0.16261339836036554,-0.5954033064439193,-1.2484914306265533,-0.08297711866307535,-0.8962735810410888,-0.36860531855719875,11
0.6623918246156542,-0.01099893981111809,-0.5954033064439193,-0.9732641371779872,-0.5411015868184593,0.5108982576842446,0.0034175906842980044,11
0.8249540542837208,-0.253582073489914,-0.49666014562370586,-1.2423628041098793,-0.15487329944469894,-0.3581464888646331,-0.3500527764425453,11
0.6082044147262986,-0.253582073489914,-0.5361574099517913,-0.19968438106670425,0.09465516716437293,0.21624634811242352,-0.125063067957643,11
0.554017004836943,-0.5568109905884088,-0.47691151345966315,-0.660235642751099,-0.5373099149595062,-0.8310738144548596,-0.6460283609259494,11
1.2313596284538875,0.019323951898731394,-0.5164087777877486,0.01693262919598433,-0.45587799250701705,0.634404835963655,-0.3686634235331796,11
1.3126407432879208,-0.4355194237490109,-0.5954033064439193,-1.2671262396976037,-0.1426849794756361,-0.4610321130538626,-0.2841473680943136,11
0.31017366033484306,-0.16261339836036554,-0.5559060421158339,-0.7732057093543331,-0.49450546436204734,0.3088377651220942,-0.1410436660538802,11
0.9604225790071098,-0.4961652071687099,-0.6349005707720046,-1.0072054797441727,-0.5512180066220123,-1.1734481655885962,-0.6525240334389119,11
1.177172218564532,-0.10196761494066656,-0.5756546742798766,-0.45681893894235487,0.09630842254716676,-0.7705699544464443,-0.10688409950879946,11
0.6894855295603319,-0.4355194237490109,-0.47691151345966315,-0.26893283936985046,-0.7113912270689784,0.6802658505979864,-0.7138877208286565,11
0.7165792345050097,-0.04132183152096757,-0.6151519386079619,-0.1486380251165086,-0.2578659783278263,-0.9753393983588025,-0.5030575980212297,11
0.6352981196709764,-0.4355194237490109,-0.49666014562370586,-0.5905530278812657,-0.25639580554429825,0.4022637400311614,-0.2782945778020449,11
0.8249540542837208,-0.13229050665051603,-0.5559060421158339,-1.4961467006684261,-0.4882051176068315,-1.2352408395894563,0.01398659649424505,11
0.33726736527952084,-0.34455074861946244,-0.5361574099517913,-0.4649525618595972,0.03816368717278475,-0.8672645516730008,-0.6617674166899953,11
1.3126407432879208,-0.4658423154588604,-0.5361574099517913,-0.5398285304162201,0.005186510326462072,-0.15121992753188887,-0.6503830981305481,11
1.0687973987858208,-0.04132183152096757,-0.4571628812956205,0.07082919981680534,-0.09515008287389708,0.4563503820112762,-0.004372195756159198,11
0.4727358900029097,-0.40519653203916145,-0.5756546742798766,0.10421452347474519,-0.2370339631440866,0.24031465007207267,0.06865810588698686,11
0.25598625044548745,0.11029262702827985,-0.47691151345966315,-1.3738168125697898,-0.4460495875154117,-0.44999124582972516,-0.5174395273269713,11
0.554017004836943,-0.04132183152096757,-0.5954033064439193,-0.10041670308791384,-0.6965553295315295,-0.877156103912982,-0.46050533468073157,11
0.2830799553901652,0.1709384104479788,-0.6151519386079619,-0.449926672829504,-0.5497151725270691,0.006413931155711107,0.02811236290374488,11
1.0146099888964653,-0.4658423154588604,-0.6546492029360473,-0.10544915913645783,-0.2497813450285236,-0.01856311432737976,-0.7456743789646061,11
0.3914547751688764,0.20126130215782834,-0.5164087777877486,-0.04909736672242543,0.04666777257772904,0.17770846987088737,0.08096611325989157,11
0.7436729394496875,-0.4961652071687099,-0.5164087777877486,-0.05413679745129514,-0.3667662779782,-0.1795457996048383,-0.5267515313529606,11
0.7436729394496875,0.14061551873812933,-0.6546492029360473,-0.11988120480246627,-0.16466383079290828,0.07644626912237958,-0.7379997963955209,11
1.1229848086751764,0.20126130215782834,-0.49666014562370586,-1.3725713827575166,0.0015587030073736798,-0.9664640335647853,-0.6102498086955757,11
0.7707666443943653,0.1709384104479788,-0.6151519386079619,-1.0343004911142402,-0.347875728417956,0.2258129385763924,0.09175910303897873,11
1.0958911037304986,0.04964684360858089,-0.6546492029360473,-1.4860437567120919,0.050697476210627444,-0.11997100074286814,-0.44593066159133027,11
0.6894855295603319,-0.07164472323081707,-0.5954033064439193,0.10935398387974,0.021595414359631162,-0.2874782019313667,-0.42977552398259056,11
0.9875162839517876,-0.16261339836036554,-0.4571628812956205,-1.375238100719486,-0.4538881126666938,0.24199947484024684,-0.1791446546804869,11
0.554017004836943,0.20126130215782834,-0.5164087777877486,0.09055773199577018,-0.5440693099323703,-0.34206699588319134,-0.3222575765176965,11
1.0687973987858208,0.11029262702827985,-0.47691151345966315,-1.3210065656933883,0.059261283295219125,-0.40144110506857394,-0.38441498923960543,11
0.44564218505823194,-0.5568109905884088,-0.5164087777877486,-0.45644084252926065,-0.3699802817565492,-0.10829670600003866,0.09639745669130094,11
0.25598625044548745,0.019323951898731394,-0.5756546742798766,-1.3566112203844394,-0.40357136905834806,-0.06676418253236956,-0.6047701743855147,11
0.8791414641730765,0.14061551873812933,-0.49666014562370586,-1.1602957781647836,-0.5309888298439569,-0.1140895807009877,-0.6907711749268315,11
0.8791414641730765,0.11029262702827985,-0.5756546742798766,0.022557682212892817,-0.0329931655145755,0.5277967378811615,-0.08601082758577264,11
-0.28588784844806814,0.5651360026760222,0.5697659912345985,-1.6970061500834912,-2.448168243902142,1.3137325169998135,-0.2714019593592756,3
-0.7464808325075905,0.5651360026760222,0.7080064163828972,-1.3028155860889283,-2.441744724018617,0.5825711845816638,-0.4283609164347489,3
-0.3129815533927459,0.14061551873812933,0.7277550485469398,-1.5265837196953,-2.519273516426849,-0.6107151382759008,-0.6354310041362669,3
-0.7735745374522682,0.5651360026760222,0.7277550485469398,-1.3329495828106543,-2.5079433672487115,-0.10120230667613554,-0.2721434451216161,3
